user_id,tweet_text,creation_date,user_location,user_follower,user_friends,sentiment_analysis_polarity,sentiment_analysis_subjectivity
58069798,RT @MikeGravel: The appeal of Buttigieg and other centrists: a slightly kinder face on the same policies that have been condoning Israeli a…,2019-06-18 20:47:49,,427,3472,-0.09722222222222221,0.2222222222222222
987992378,"RT @TedDeutch: To sum up the Orlando Sentinel non-endorsement of Donald Trump in 2020: he’s a cruel, lying, unpatriotic national security r…",2019-06-18 20:47:49,Washington DC,122,304,-1.0,1.0
785636063859478528,RT @MarketWatch: Right-wing radio host explains why he’s embarrassed for Trump supporters https://t.co/6KFKWIcffU,2019-06-18 20:47:49,"Dallas,Texas",122,273,0.0,0.0
3417377993,"RT @KamalaHarris: Mass deportations are cruel and violate our values. As this president rips more families apart, let's remember that histo…",2019-06-18 20:47:49,United States,3,57,-0.25,0.75
10536952,"RT @RepWilson: This is another form of family separation designed to ignite and stoke fears.
https://t.co/XUs4tqUo2i",2019-06-18 20:47:49,"Jonesboro, IL",1785,1647,0.0,0.0
3270367622,#Trump2020 🇺🇸,2019-06-18 20:47:49,,3246,4638,0.0,0.0
757703840669904896,"RT @Lilysnana2013: 🇺🇸🇺🇸Tink's Trump Train🇺🇸🇺🇸
@Lilysnana2013 
@D_Eric_L 
@Sissy4Trump 
@AnnTKAG2020 
@Lathenerd 
@JP07goUSA 
@grannyanon196…",2019-06-18 20:47:49,Southern CA,48426,48838,0.0,0.0
25003362,Just when I think he can't possibly continue to get worse...,2019-06-18 20:47:49,Chi ➡️ CRW,4117,4995,-0.2,0.8
1104355233981960193,https://t.co/FQUR3obIAm,2019-06-18 20:47:49,,3329,4170,0.0,0.0
465055676,"RT @gtconway3d: From a paper with a history of endorsing Republicans, including Romney: “We’ve seen enough. Enough of the chaos,...the self…",2019-06-18 20:47:49,,84,320,0.0,0.5
588017994,#BabyJails,2019-06-18 20:47:49,Regina,2685,3247,0.0,0.0
282471317,"RT @ThePlumLineGS: New @SpeakerPelosi statement on Trump's threat of mass arrests:

""An act of malice and bigotry, designed to inject fear…",2019-06-18 20:47:49,,656,2926,0.13636363636363635,0.45454545454545453
961256163986825216,"RT @bright8694: Trump’s Love Affair With Fox News Is Over, Goes On The Attack And Calls Them ""Fake News"" https://t.co/K8gdaxg1qE via @dc_tr…",2019-06-18 20:47:49,USA,5587,5586,0.0,0.8
333670553,RT @The_Trump_Train: President Trump has directed federal agencies to remove the nearly 2 million illegal aliens who have failed to appear…,2019-06-18 20:47:49,Www.bpapay.net,334,826,-0.3,0.39999999999999997
66540938,RT @JkgaddisJulie: He didn’t betray the working class.  I’ve thrived under Trump.  Signed a white middle class woman https://t.co/jWFgbzIvqg,2019-06-18 20:47:49,"Iowa, USA",7221,7186,0.0,0.0
72328041,RT @BrandonHathaw12: Wages have risen 3% which is way more than what Obama got. You've sold your soul and now sound like just a normal gas…,2019-06-18 20:47:49,,1452,1723,0.35000000000000003,0.5166666666666666
180209613,RT @TeamPelosi: It's actually sad: Donald Trump doesn’t know right from wrong. It's time for Trump to go. https://t.co/2B2m5rhg0j,2019-06-18 20:47:49,"Los Fresnos,  Tx ",251,116,-0.2380952380952381,0.8119047619047618
1040736296,"RT @Pappiness: @kylegriffin1 @AprilDRyan When Trump says ""both sides,"" it means the racists who support him on one side and everyone else o…",2019-06-18 20:47:49,"London, England",1114,3219,0.0,0.0
49800332,Charlottesville 2.0,2019-06-18 20:47:49,"Virginia Beach, VA",30211,17716,0.0,0.0
896218406,RT @matthewamiller: This should be the lead story out of Orlando no matter what Trump says tonight. https://t.co/9YWkvgdaqx,2019-06-18 20:47:49,,2499,3100,0.0,0.0
446931419,"RT @SenatorBennet: President Trump's immigration ""plan"" is to demonize immigrants, terrorize communities, and rip families apart. 
 
Our co…",2019-06-18 20:47:49,"Kenya,Africa,Earth",1696,1567,0.0,0.0
870085981831143426,"RT @atrupar: Holy shit -- years after DNA evidence exonerated them, Trump suggests the Central Park 5 are guilty and refuses to apologize f…",2019-06-18 20:47:49,"St Petersburg, FL",76,1523,-0.2333333333333333,0.6833333333333332
910450642434560002,"RT @TrinityResists: Trump ""won”
MI by 10,704 votes–16 EV
PA by 44,292 votes–20 EV
WI by 22,748 votes–10 EV

Combined Trump won* by a scant…",2019-06-18 20:47:49,,850,953,0.0,0.0
180087951,por ahora.,2019-06-18 20:47:49,"Caracas,la Sultana del Avila.",8429,8324,0.0,0.0
2514967240,"RT @travisakers: Trump supporters are boycotting Harvard.

Hahahahahahahahahahahahaha!

That would be like me saying I’m boycotting sex wit…",2019-06-18 20:47:49,,302,241,0.0,0.0
14519030,@smq_ali You asked a stupid question. You get short and sweet as a response. Taking immigrants into my home has *ze… https://t.co/J8JrlZ4ek6,2019-06-18 20:47:49,New England,51986,398,-0.15,0.65
908546028,RT @MaryJulianna: Are You Ready for President Trump's Reelection Rally Tomorrow? 🙋‍♀️😊🇺🇸 https://t.co/9H1GcL6NfI,2019-06-18 20:47:49,Peoples Republik of Kalifornia,9455,7626,0.2,0.5
49800332,"RT @Phil_Lewis_: Wow– April Ryan: “Mr. President, will you apologize for the Central Park 5?

Trump: “You have people on both sides of that…",2019-06-18 20:47:49,"Virginia Beach, VA",30211,17716,0.0,0.25
1114886032795815936,@theresalinick @realDonaldTrump @FLOTUS F u and trump,2019-06-18 20:47:49,,2,0,0.0,0.0
365822640,@realDonaldTrump When do they remove you trump,2019-06-18 20:47:49,Minnesota,76,624,0.0,0.0
2508442608,"RT @RWPUSA: Breaking News:
Trump Administration EPA officials covered up defective review by Minnesota pollution control regulators for dan…",2019-06-18 20:47:49,Hovland,17,319,0.0,0.0
821473396047441921,Donald Trump's Grandfather Was Deported https://t.co/0757diScTa via @YouTube @realDonaldTrump,2019-06-18 20:47:49,Hollywood ,22,3,0.0,0.0
897237426044903424,"RT @kylegriffin1: Trump, asked by @AprilDRyan if he would apologize for his remarks on the Central Park Five, does not apologize and adds:…",2019-06-18 20:47:49,"Indiana, USA",320,424,0.0,0.25
1600890871,"RT @DineshDSouza: Nazi concentrarion camps were forced labor camps. They were not for illegal immigrants but rather for war captives, inter…",2019-06-18 20:47:49,,407,591,-0.4,0.35
1038614080205074432,"RT @marklutchman: 63 million Americans voted for Trump in 2016.

Liberals say that number will fall in 2020.

I say, millions more will vot…",2019-06-18 20:47:50,"Florida, USA",316,539,0.5,0.5
1055106834728542208,RT @matthewamiller: This should be the lead story out of Orlando no matter what Trump says tonight. https://t.co/9YWkvgdaqx,2019-06-18 20:47:50,United States,14,125,0.0,0.0
757030451324325888,"RT @frandelo: Así es. Y para evitar que los Guerreros del Teclado comiencen a hacer fiesta con esta noticia, es necesario dejar claro que l…",2019-06-18 20:47:50,,675,554,0.0,0.0
1053367117343526912,RT @JosePintoMRT: No puede sorprendernos la trama de corrupción de estos fascistas que buscaban veder la patria por Cuatro centavos como ju…,2019-06-18 20:47:50,,96,151,0.0,0.0
750001340240330753,"RT @SuzanneEvans1: No Diane, it’s because he’s useless. https://t.co/DFAWdGVthF",2019-06-18 20:47:50,"Swansea, Wales",438,771,-0.5,0.2
3804315886,RT @VP: Nearly 6 MILLION jobs have been created since President @realDonaldTrump took office and the unemployment rate has fallen to 3.6% –…,2019-06-18 20:47:50,,54,333,0.1,0.4
35626420,"RT @ewarren: I hope Iran chooses a different path. But let's be clear: Trump provoked this crisis. He has no strategy to contain it, he's b…",2019-06-18 20:47:50,United States,111,374,0.05000000000000001,0.49166666666666664
250776493,RT @DanRather: Is Pres. Trump’s threat to unleash a mass immigration round up real or another cynical and divisive diversion? Either way th…,2019-06-18 20:47:50,,1199,1649,-0.19999999999999998,0.5666666666666668
996738152,"@ewarren No, you just sit around sending out snarky tweets... reminds me of Trump! FYI, sad fact but it takes a lot… https://t.co/VaaeO1NmlM",2019-06-18 20:47:50,,287,239,-0.5,1.0
171558072,"@IlhanMN blaming the USA instead of Iran. 

Number of people shocked at this?  

Less than or equal to ZERO. 🙄",2019-06-18 20:47:50,,3419,2897,-0.28888888888888886,0.37222222222222223
1969774520,RT @4YrsToday: Are you at peace with Donald Trump?,2019-06-18 20:47:50,"Manhattan, NY",3197,4270,0.0,0.0
66502067,@ST1200Girl @dcexaminer @AOC this is part of trump's base https://t.co/oVklDx32I1,2019-06-18 20:47:50,,476,50,-0.8,1.0
1382627982,So where is Trump's big beautiful border wall for this Philadelphia port of entry?,2019-06-18 20:47:50,"Niagara Region, Canada",163538,91006,0.425,0.55
252168729,RT @FarNam31185003: Vielleicht nehmen Sie sich das mal zu Herzen!?! @SPIEGELONLINE @tagesschau @HeikoMaas @AuswaertigesAmt @nouripour @spdd…,2019-06-18 20:47:50,,186,157,0.0,0.0
128586397,"RT @DemocracyStorm: Trump tweets out the secret ICE plan to have mass arrests of families next week. 

In Morristown, TN an ICE raid took p…",2019-06-18 20:47:50,"Nanaimo, British Columbia",749,966,-0.2,0.35
1123374573322244096,"RT @VeraMBergen: NEW: Pompeo is being sued for failing to preserve records of Trump and Putin's face-to-face meetings, including allowing T…",2019-06-18 20:47:50,"Fresno, CA",428,532,0.13636363636363635,0.45454545454545453
142705159,"RT @naoyafujiwara: トランプ大統領はボルトンらがやっている米諜報勢力の悪事をばらそうとしている。ばらし方がいつものようにプロレスみたいで上手だ。

https://t.co/VfFJ9H3YIN",2019-06-18 20:47:50,,10016,10540,0.0,0.0
1753021,"""Can we call them Summer Camps?"" - Trump, probably",2019-06-18 20:47:50,"Minneapolis, MN",1443,1408,0.0,0.0
2336364613,"RT @ewarren: I hope Iran chooses a different path. But let's be clear: Trump provoked this crisis. He has no strategy to contain it, he's b…",2019-06-18 20:47:50,"West End, Brisbane #4101",1276,3667,0.05000000000000001,0.49166666666666664
796930572388093953,@OMGkee 😳,2019-06-18 20:47:50,"Dallas, Texas",29,65,0.0,0.0
972202880177405952,"RT @Mamadoxie: LOOK. AT. THIS. CROWD!
#TrumpRallyOrlando 
#Trump2020 https://t.co/sSsBnOWYTL",2019-06-18 20:47:50,Trump /Flynn 🌟 🌟 🌟,2289,2418,0.0,0.0
902623421904904198,RT @maggieNYT: https://t.co/JSCusGdpig,2019-06-18 20:47:50,🛩,47,786,0.0,0.0
34945011,"Cruelty for the Sake of It.
The new slogan of the Republican party.",2019-06-18 20:47:50,"Gainesville, FL",97,224,0.13636363636363635,0.45454545454545453
100126698,"RT @charliekirk11: Crowd size at Joe Biden rallies:

Henderson, NV—50-100

Columbia, SC—250-300

Des Moines, IA—400

Iowa City, IA—75

Dubu…",2019-06-18 20:47:50,,414,121,0.0,0.0
824825339163660288,"RT @PalmerReport: @realDonaldTrump @FLOTUS Nobody fucking cares!

https://t.co/0sK8mq9Zk4",2019-06-18 20:47:50,"Austin, TX",471,505,-0.75,0.8
30535510,RT @matthewamiller: This should be the lead story out of Orlando no matter what Trump says tonight. https://t.co/9YWkvgdaqx,2019-06-18 20:47:50,"Central Valley, California",1566,1488,0.0,0.0
4908149262,Donald Trump Would Own a War With Iran | The American Conservative https://t.co/mNnmXFYGeN via @amconmag,2019-06-18 20:47:50,"Colorado, USA",1159,4979,0.3,0.5
21061835,We are paying for this. Imagine.,2019-06-18 20:47:50,"Freiburg im Breisgau, Germany",182,368,0.0,0.0
850265161,"RT @PalmerReport: Donald Trump currently has:

- No Secretary of Defense

- No Homeland Security Director

- No Secret Service Director

-…",2019-06-18 20:47:50,Earth,369,510,0.1,0.55
28726204,"RT @GOPChairwoman: So awesome!
https://t.co/K9ncSSbLIh",2019-06-18 20:47:50,,35,451,1.0,1.0
975417355177267201,I was just thinking about President Trumps rally. I know what would make the demorats heads explode. Have President… https://t.co/BPXh8e4cq0,2019-06-18 20:47:51,"Connecticut, USA",1666,2112,0.0,0.0
41832880,"RT @sbg1: Just stumbled on this video of Senator Rubio on Trump in 2016: ""A con artist is about to take over"" GOP, his govt would be ‘chaos…",2019-06-18 20:47:51,,178,204,0.0,0.0
2894120355,"RT @culttture: ""[The Russia] investigation started with Hillary~working with a British spy to get dirt from top Russians~that was damaging…",2019-06-18 20:47:51,"Elsewhere-abouts, Yonder",85,391,0.25,0.25
4671267931,"Imagine if I walked up, bought San Fran, and named it Straight San Fran. IMAGINE if I justified this because our na… https://t.co/l9DaPyfykd",2019-06-18 20:47:51,"Shelby, MI",238,235,0.30000000000000004,0.65
601596265,"RT @politico: House Dems are largely pursuing flashy, partisan, made-for-TV investigations targeting Trump, but one panel is taking a diffe…",2019-06-18 20:47:51,,83,102,-0.14285714285714285,0.4642857142857143
71948911,"RT @JRehling: @Liz_Cheney @AOC Hey, Liz - I'm glad you want to learn history. Let's start.

The Holocaust began in Hitler's ninth year in p…",2019-06-18 20:47:51,"Nebraska, USA",501,915,0.5,1.0
710867577547792384,"@3658_1 @LindseyGrahamSC @AOC Hey Jim, you just described Trump without any hint of irony.",2019-06-18 20:47:51,California,45,68,0.0,0.0
3319956996,RT @charliekirk11: Let this be a lesson: Any new Secretary of Defense must oppose crony corruption from Amazon and cancel their $10 billion…,2019-06-18 20:47:51,"Pharr, TX",1723,744,0.13636363636363635,0.45454545454545453
3002423335,RT @ArthurSchwartz: Hey @SpeakerPelosi. The morons in your conference are trivializing the Holocaust again. What’s the excuse this time? ht…,2019-06-18 20:47:51,Miami FL / WV,11263,11064,-0.42500000000000004,0.525
2802694896,"RT @BernieSanders: Trump promised he would give a raise to the American people. He lied.

You know how we could give 40 million people a ra…",2019-06-18 20:47:51,推特,235,429,0.0,0.0
13450262,RT @prisonculture: They are terrorizing people. That's the point of these leaks and also the actions. https://t.co/MVs3D0zm3w,2019-06-18 20:47:51,"Cleveland, OH",1005,749,0.0,0.0
84602238,"RT @TeamTrump: Join us LIVE for 45 Fest in Orlando, FL!

Text TRUMP to 88022 for Campaign Updates! #Trump2020 https://t.co/Pa0pkFU5ab",2019-06-18 20:47:51,Lonestar State,3032,2961,0.2130681818181818,0.5
3635890343,RT @colmant_: 99-Year-Old Nuremberg Prosecutor Calls Trump's Detention of Children a 'Crime Against Humanity' | Common Dreams News https://…,2019-06-18 20:47:51,"Hudson, FL/Staten Island NY",335,805,-0.3,0.5
29088974,"@JohnJTerrible @SpacialK3 Honey badger 42%... Trump 31%
#AnyoneButTrump2020 https://t.co/Rg6MGUfoF8",2019-06-18 20:47:51,"Massachusetts, USA",6045,6059,0.0,0.0
2767319129,"RT @VeraMBergen: NEW: Pompeo is being sued for failing to preserve records of Trump and Putin's face-to-face meetings, including allowing T…",2019-06-18 20:47:51,Florida,39,150,0.13636363636363635,0.45454545454545453
1031645630,"RT @carlosvecchio: Previo a conferencia de prensa para anunciar despliegue de la ayuda humanitaria del USNS Comfort, discutimos junto a @VP…",2019-06-18 20:47:51,,1851,2882,0.0,0.0
2246427212,RT @The_Trump_Train: @realDonaldTrump @FLOTUS VOTE TRUMP 2020!,2019-06-18 20:47:51,,2063,321,0.0,0.0
2364498854,"RT @seanhannity: WATCH: ""In 2016, an international effort to spy on the Trump campaign, the Trump transition, and the Trump presidency... I…",2019-06-18 20:47:51,United States,1857,1185,0.0,0.0
1129845474377261056,"RT @neginrestarti: @Power_restarti2 @realDonaldTrump 🔴PRESIDENT TRUMP's HELP FOR PATRIOTIC MOVEMENTS 

American patriots support RESTART's…",2019-06-18 20:47:51,,109,295,0.0,0.0
813850311978811393,RT @Legaleagle1953: Rally Mode https://t.co/sEI24rdu31,2019-06-18 20:47:51,United States,17769,18459,0.0,0.0
819677401571414016,RT @matthewamiller: This should be the lead story out of Orlando no matter what Trump says tonight. https://t.co/9YWkvgdaqx,2019-06-18 20:47:51,Northern California,2544,2355,0.0,0.0
3248410062,RT @rsultzba: You fools have a lot of gall thinking a government facality would ever fly anything but the symbol of our nation. Your obstin…,2019-06-18 20:47:51,homeNo More Democ🐀🐀,34834,36996,0.8,0.9
739830543609536513,"RT @DineshDSouza: Nazi concentrarion camps were forced labor camps. They were not for illegal immigrants but rather for war captives, inter…",2019-06-18 20:47:51,"California, USA",1840,161,-0.4,0.35
164603794,RT @ClaireGysegem: But I didn't see a representation of Mike Pence.  Of Stephen Miller.  Of Donald Trump.  Because you took the easy route…,2019-06-18 20:47:51,In bed listening to Lana ,356,545,0.43333333333333335,0.8333333333333334
3824514742,RT @RedHotSquirrel: Trump did not try to 'ban Muslims from America'. The executive order was intended to ban citizens of only certain count…,2019-06-18 20:47:51,"Bideford, England",4965,5249,0.10714285714285714,0.7857142857142857
910954885553762311,RT @ursusmarinus: @ElFinanciero_Mx @rivapa @lopezobrador_ El presidente López va a atener que aprender a bailar todos los ritmos y tener bu…,2019-06-18 20:47:51,,392,5,0.0,0.0
4548062892,@RevDrBarber @jackmjenkins @RNS https://t.co/7IAbYILpfT,2019-06-18 20:47:51,,120,261,0.0,0.0
30108972,"RT @Strandjunker: Hell, I don‘t want Trump solely impeached. I want him:

Fully investigated.
Indicted.
Impeached.
Put on trial for treason…",2019-06-18 20:47:51,"Wellington, New Zealand",57,189,0.0,0.0
1657000754,"RT @atrupar: Holy shit -- years after DNA evidence exonerated them, Trump suggests the Central Park 5 are guilty and refuses to apologize f…",2019-06-18 20:47:51,,94,398,-0.2333333333333333,0.6833333333333332
949021484026089473,@MileyCyrus Was hoping you would move out of the USA.  Trump is your President until 2024... TRUTH BOMB!!!! https://t.co/4TJXREgOux,2019-06-18 20:47:51,,5,24,0.0,0.0
123614006,RT @AnitaWade104: #AnybodyButTrump2020 https://t.co/6Jigh5lGVI,2019-06-18 20:47:51,,2637,3235,0.0,0.0
850041776312246272,RT @BillKristol: There's often little we citizens can do to affect the behavior of a president. But the prospect of Trump's spoiling the ce…,2019-06-18 20:47:51,Free and Strong Canada,1385,1713,-0.1875,0.5
1033910745732448258,So isn't Trump a traitor? Shouldn't he be immediately discharged? He is a disgrace to the United States. He is also… https://t.co/bOM3GMrM44,2019-06-18 20:47:51,"Michigan, USA",103,205,0.0,0.0
1013224816210477056,"RT @DFBHarvard: Trump has directed ICE to remove illegal aliens who have failed to appear for their asylum hearings. 

Currently, there's m…",2019-06-18 20:47:51,,6615,6232,-0.3333333333333333,0.4000000000000001
4887920866,"RT @Agarimos2: Trump president of the united states
#SixWordHorrorStory https://t.co/nMg7452XWU",2019-06-18 20:47:51,London ,29,187,0.0,0.0
784870711,RT @aaltman82: “We aren’t talking about old outtakes from ‘The Apprentice.' This may be the only written record of a meeting between two he…,2019-06-18 20:47:51,,738,853,0.05,0.6
3401760646,Its very disingenuous to be saying President Trump is lagging behind  Biden. He's not in a race with the 20 Democra… https://t.co/LDkWCMshWX,2019-06-18 20:47:51,,0,109,-0.1,0.5
976856228600172545,"RT @funder: It’s raining hard outside the Trump rally right now, so they posted a message telling them to take cover, so Trump staff is han…",2019-06-18 20:47:51,"Middleton, WI",293,609,-0.0019841269841269957,0.3757936507936508
2786713344,@ShannonSharpe Shay we know what Trump's wall is about,2019-06-18 20:47:51,"Marion, OH",21,164,0.0,0.0
403662188,"RT @Wyn1745: @IlhanMN Omar blames Trump for Iran-linked attacks on oil tankers. It's clearly Omar is backing Muslim Terrorist. ""None of thi…",2019-06-18 20:47:51,UK,1655,1108,0.10000000000000002,0.3833333333333333
315425616,RT @JohnWHuber: Spartacus GIF please https://t.co/adVNWVpfRu,2019-06-18 20:47:51,,4771,5032,0.0,0.0
1125875267384295426,"RT @allantercalivre: Como bem apontou @RicardoRoveran, é possível que o caso Intercept seja uma resposta da Rússia à aliança entre Bolsonar…",2019-06-18 20:47:52,,5,67,0.0,0.0
867889601553289221,"RT @USAenEspanol: Vicepresidente Pence: Bajo el liderazgo del presidente Trump, EE.UU. ha proporcionado más de $213 millones en asistencia…",2019-06-18 20:47:52,A la derecha d la ultraderecha,211,152,0.0,0.0
104017780,"RT @carlosvecchio: Previo a conferencia de prensa para anunciar despliegue de la ayuda humanitaria del USNS Comfort, discutimos junto a @VP…",2019-06-18 20:47:52,Valencia-Venezuela,266,275,0.0,0.0
3275019139,RT @charliekirk11: Let this be a lesson: Any new Secretary of Defense must oppose crony corruption from Amazon and cancel their $10 billion…,2019-06-18 20:47:52,"Florida, USA",422,414,0.13636363636363635,0.45454545454545453
1044059130468589569,@chrislhayes We already know.  Vile actions are never on the right side of history!           Hey trump and cronies https://t.co/iYjqG2EL1k,2019-06-18 20:47:51,,3513,4993,0.3571428571428571,0.5357142857142857
1046554412712259585,"RT @TrueEyeTheSpy: I love @SenTedCruz being polite to @maziehirono while setting her record straight. That takes effort. He is correct, peo…",2019-06-18 20:47:52,,907,1149,0.35,0.5
964722596322230272,RT @dataeditor: i wish more people were educated about about coerced confessions and why some people admit to crimes they didn't commit htt…,2019-06-18 20:47:52,Colorado ,470,697,0.5,0.5
31548349,RT @wagner_rob: Maybe God is trying to wash away their hate and racism?? https://t.co/xUenBcWnhE,2019-06-18 20:47:52,reno nv,1103,2560,-0.8,0.9
1008943449293418496,"RT @KaivanShroff: Trump arrives in Orlando and, immediately, neo-Nazis feel comfortable marching the streets. That’s the pattern. https://t…",2019-06-18 20:47:52,"Fort Worth, TX",291,675,0.4,0.8
20724055,@mvanderKist this is about America. I know the speaker from Twitter &amp; common friends. Will the UK resist Trumpian F… https://t.co/s0uujpR22f,2019-06-18 20:47:52,,623,672,-0.3,0.5
14286132,"RT @atrupar: Holy shit -- years after DNA evidence exonerated them, Trump suggests the Central Park 5 are guilty and refuses to apologize f…",2019-06-18 20:47:52,Greater New York Area,119,308,-0.2333333333333333,0.6833333333333332
881716450456633344,"Help build the first statue in honor Of President Donald Trump! 
https://t.co/WwkhklsVmj
https://t.co/6zuHkVX0Nc",2019-06-18 20:47:52,,1,31,0.3125,0.3333333333333333
1027382800062799875,"RT @BernieSanders: Donald Trump is the most dangerous president in U.S. history. He is a racist, a sexist, a homophobe, a xenophobe and a r…",2019-06-18 20:47:52,,107,215,-0.04999999999999999,0.7
1515132523,#TrumpDerangementSyndrome,2019-06-18 20:47:52,Metro NY Area,82691,6522,0.0,0.0
821570738440327170,"RT @barelypolitix: Trump fills up stadiums in 36 hours

Biden takes 36 hours to fill 36 seats

You still think Joe Biden could beat Donald…",2019-06-18 20:47:52,,1393,1047,0.0,0.0
2794830739,"RT @Timcast: So vote to provide funding for the facilites and border security.

Whats the alternative? Open the facilities and leave people…",2019-06-18 20:47:52,"Pacifica, CA",65,169,0.0,0.5
860691823,RT @LisaMei62: President Trump Is a Bigger Draw Than Disney World https://t.co/hoy7ykD6VM via @rushlimbaugh,2019-06-18 20:47:52,,20232,15312,0.0,0.5
282836650,"RT @VeraMBergen: NEW: Pompeo is being sued for failing to preserve records of Trump and Putin's face-to-face meetings, including allowing T…",2019-06-18 20:47:52,"Massachusetts, USA",8585,9309,0.13636363636363635,0.45454545454545453
1087137527536984066,"RT @GeorgePapa19: America: do not forget that that current CIA director, Gina Haspel, was running the CIA desk in London in 2016 while Alex…",2019-06-18 20:47:52,"Illinois, USA",3204,4622,0.0,0.4
9719832,"RT @JuliaDavisNews: Nonprofits sue State Department over missing Putin notes:
Lawsuit alleges that Secretary of State Mike Pompeo broke the…",2019-06-18 20:47:52,"Tallinn, Estonia",427,252,-0.2,0.05
991599836,RT @Jamierodr14: AWESOME! Proud Boys member says he’s at Trump rally to protect Trump Supporters from Anti-Trump so they won’t be Harassed.…,2019-06-18 20:47:52,,20709,21710,0.9,1.0
3559325003,"RT @elijahdaniel: ahead of pride month Trump’s administration put a ban on embassy’s flying pride flags. 

so as of today, I am now the own…",2019-06-18 20:47:52,"New York, NY",41,121,0.0,0.0
768140059497365504,"RT @atrupar: TRUMP: I didn't ask Patrick Shanahan to withdraw his nomination. I just heard about his family troubles yesterday. 

REPORTER:…",2019-06-18 20:47:52,"Chicago, IL",429,443,0.0,0.0
729440227979239424,"RT @TedDeutch: To sum up the Orlando Sentinel non-endorsement of Donald Trump in 2020: he’s a cruel, lying, unpatriotic national security r…",2019-06-18 20:47:52,"Burbank, CA",249,163,-1.0,1.0
15925111,"RT @20committee: There is no reason to believe anything the Trump administration says, about anything, without independent confirmation.

B…",2019-06-18 20:47:52,cyberspace,1807,873,0.0,0.125
2688114888,@marc_lotter @realDonaldTrump https://t.co/VY10jHND4A,2019-06-18 20:47:52,God's Country,0,18,0.0,0.0
4183647317,Interesting op-ed by @zclopton &amp; @davidlnoll touching on an idea @daveyseligman &amp; I wrote about in @theprospect. In… https://t.co/jaKUy1vPn2,2019-06-18 20:47:52,"Brooklyn, NY",1417,1511,0.5,0.5
18029310,CNN's Erin Burnett: U.S. Allies Don't Trust Mike Pompeo On Iran Because Trump Admin Challenged Intel Agencies https://t.co/OVCmfEcyx7,2019-06-18 20:47:52,Jamaica and Florida,5543,5980,0.0,0.0
29300776,RT @julie_kelly2: You mean President *Obama* right? https://t.co/3rbrBiYVtd,2019-06-18 20:47:52,,182,643,-0.01339285714285715,0.6116071428571428
828014715095875584,"RT @RepJerryNadler: One of the lessons from the Holocaust is ‘Never Again’ - not only to mass murder, but also to the dehumanization of peo…",2019-06-18 20:47:52,,1522,403,0.0,1.0
1972076252,"RT @seanhannity: **A NEW LOW**
AOC: “The United States is running concentration camps on our southern border. They are concentration camps.…",2019-06-18 20:47:52,,8794,7449,0.04545454545454545,0.2515151515151515
3003813236,@alancholesterol You're so desperate to win this election lmfao &amp; your Dem buddies are so fulla sh!t. On the one ha… https://t.co/1OvQPptYqT,2019-06-18 20:47:52,,401,2466,0.10000000000000003,0.7
3047751479,"RT @JohnJHarwood: new Quinnipiac Florida poll as President Trump announces his 2020 re-election campaign at Orlando rally:

Biden 50%, Trum…",2019-06-18 20:47:52,@kanserszn on instag,91,137,0.13636363636363635,0.45454545454545453
1100449901920636928,The #Military base to go to Poland . It needs named “Fort Trump “ @vance_bel @realDonaldTrump @moonlitepath17… https://t.co/4msJpIQ42g,2019-06-18 20:47:52,,1410,1449,-0.45,0.55
1365966151,"@atrupar @SenCoryGardner @lynn_bartels I take a lot of flack for my criticism of @lynn_bartels, whom I once admired… https://t.co/X5g0OFa48i",2019-06-18 20:47:52,,1366,1553,0.0,0.0
980510342609539072,"RT @gtconway3d: From a paper with a history of endorsing Republicans, including Romney: “We’ve seen enough. Enough of the chaos,...the self…",2019-06-18 20:47:52,,53,295,0.0,0.5
97370449,"RT @ThePlumLineGS: New @SpeakerPelosi statement on Trump's threat of mass arrests:

""An act of malice and bigotry, designed to inject fear…",2019-06-18 20:47:52,,14882,292,0.13636363636363635,0.45454545454545453
628019455,RT @matthewamiller: This should be the lead story out of Orlando no matter what Trump says tonight. https://t.co/9YWkvgdaqx,2019-06-18 20:47:52,,27,257,0.0,0.0
256015268,RT @aaltman82: “We aren’t talking about old outtakes from ‘The Apprentice.' This may be the only written record of a meeting between two he…,2019-06-18 20:47:52,"Texas, USA",79,677,0.05,0.6
46243362,https://t.co/7ti8zy85Ne,2019-06-18 20:47:52,USA,1386,1252,0.0,0.0
49453911,"RT @ConnieSchultz: “[T]here’s no point pretending we would ever recommend that readers vote for Trump.

“After 2½ years we’ve seen enough.”…",2019-06-18 20:47:52,"'Nooga, TN   (Green Bay South)",2639,0,0.0,0.5
8659852,"RT @orlandosentinel: Our endorsement for president in 2020: Not Donald Trump | Editorial
 https://t.co/GRWlzh5365 https://t.co/UIvlJzGs6H",2019-06-18 20:47:53,"St Petersburg, FL",3723,4343,0.0,0.0
18511475,RT @RiWi49: @TalibKweli @lsd773 @glassEyeballs @erigirl93 @PKFaelyhn @BreakingBrown @tonetalks @SandyDarity That's a valid point. The whole…,2019-06-18 20:47:52,Brooklyn ALL DAY,1085176,10440,0.0,0.0
1013773440,RT @jpcrowe_crowe: Trump will be prohibited from doing interviews. He confirms every thing in the Mueller report. https://t.co/a3Z0o1G9Sw,2019-06-18 20:47:52,"West Virginia, USA",256,689,0.0,0.0
